tx_hash,block_number,block_time,block_time_utc,wallet,side,eth_amount,pool_token_amount,trader_token_amount,price_eth_per_token,eth_usd,mcap_usd,attribution,tx_from,log_index
0x5238ede5dd8fd491430a0e3d0b56a1c438e857d4838cd15faa56861836fb449f,48545933,1787945063,2026-08-28T19:24:23Z,0x5ceb36cde771c971ebc5d43f3a44ddb8b95461cc,sell,0.023451170579696187,56729.36794464852,56729.36794464852,4.1338677706717546e-07,2438.160399834175,1007903.2696602655,single,0x4337045b9bc98b68963633ae96b34446a0c8f965,39
0x7902685bae7bbcf2d0be01d77d046db64b8adca9261547f55580b1fe8b3acb4a,48545944,1787945064,2026-08-28T19:24:24Z,0x3142e4c09c20637891cf60b63b3e0d8b7ebd037d,buy,0.099,238529.2781296347,233758.69256704202,4.150433891230576e-07,2438.160399834175,1011942.3555728053,single,0x3142e4c09c20637891cf60b63b3e0d8b7ebd037d,32
0x8228bfdc9a7b7eb4c8c4bcdc58e03a40006c9948a59c01171c7fe4665ded8a58,48545950,1787945065,2026-08-28T19:24:25Z,0x683d2a84396af871c2a826d4883e9499a267e05d,buy,0.02031593742271282,48640.717937737645,47667.903578982885,4.1767346955524285e-07,2438.160399834175,1018354.9135309381,single,0xa67d7eb4dc68fa6ce8e34ef8cadaf075b9893fbb,46
0xb2876de27eabdfdf5705ea877b0f4c1496a6311a01743e9035e43c69ebf430c6,48545953,1787945065,2026-08-28T19:24:25Z,0xb6f04f70a28b2dd55fdc97ecc9d774763755b9c9,buy,0.003992116583321126,9545.725480933885,9354.810971315208,4.182098669498472e-07,2438.160399834175,1019662.7364170366,single,0x56c262027e0de4aea31d2489529cb25d23e58a8b,49
0xf6cb605216eb3d8717a4c74f55285f334ffb77e6037c149706e29a1fa5bf16b2,48545957,1787945066,2026-08-28T19:24:26Z,0x7f9d651caf4d658cefc635c0f63b8630990b3df2,buy,0.04190491037352443,99958.54940693984,97959.37841880105,4.1922287410280377e-07,2438.160399834175,1022132.6103421241,single,0xa5a5491bca93dd4c076e4906e79e7673f4a5a142,197
0xf8f319d39fa003fd4e4da53d011e2cc4bf29f660af65fb6466f58fb610c99e39,48545963,1787945066,2026-08-28T19:24:26Z,0xe4505de80d019196fd9878c1fe4df987cb88ca86,buy,0.01896694190785491,45098.248826785115,44196.28385024941,4.205693658018471e-07,2438.160399834175,1025415.5730814371,single,0xa67d7eb4dc68fa6ce8e34ef8cadaf075b9893fbb,34
0xd35a6ae7aab5856afe360f60168de5f1a209543b4933eb16b06fea00b88a280a,48545965,1787945067,2026-08-28T19:24:27Z,0x56fb97419216195068e0cd989b792c9c55450411,sell,0.000892804767997338,2120.8297187127214,2120.8297187127214,4.2096956682559275e-07,2438.160399834175,1026391.3273695067,single,0x56fb97419216195068e0cd989b792c9c55450411,20
0x075b7318eecec20af6be4ccb80d7fe2db1ccc968252c50fb32b5d5cea266a817,48545980,1787945068,2026-08-28T19:24:28Z,0x9c2dc8bd05c983d6f2ab718ef75ba9aa5e9cceea,buy,0.04989352325434182,118215.83076765017,115851.51415229715,4.220544992185193e-07,2438.160399834175,1029036.5665664376,single,0xa67d7eb4dc68fa6ce8e34ef8cadaf075b9893fbb,24
0x134ea3118f0dacaded0dd00413fa138a3311f3b4bbebf8b8698f998884ba4828,48545983,1787945068,2026-08-28T19:24:28Z,0x021dd78fdb4264e054f1c4322cfd7ef5a9135178,buy,0.12208397633275221,286668.05598081555,280934.69486119924,4.258722720780663e-07,2438.160399834175,1038344.9091681467,single,0x331d9a049d496385998067abf6cbb6371c8d2466,53
0x061eb02a1f819ccf66b0e302ff8bcb790affd140c75d11f1dbd4d34ade49c59f,48545984,1787945069,2026-08-28T19:24:29Z,0xaaaeca7765d888d4488f29cd01ff8cc08dfa71a7,buy,0.008794238605244078,20509.129935283858,20098.94733657818,4.287962791690393e-07,2438.160399834175,1045474.1074661915,single,0x370a7e2d300c14d79d4a7ee07aaca46c4b3012cf,12
0x4df165bd5579a2f58c8e925b26d67ba677bd307f1623112677c9726c188984a8,48545988,1787945069,2026-08-28T19:24:29Z,0x9b10b24aa606ab623612cf38445814d69793f12c,buy,0.0495,115089.71392267765,112787.9196442241,4.3009925312053767e-07,2438.160399834175,1048650.9669567503,single,0x9b10b24aa606ab623612cf38445814d69793f12c,66
0xf9b5f7a8dd849ce43799224cfc637ca710f571f8dfbef3aa5cd5f6c3dc03f696,48545997,1787945070,2026-08-28T19:24:30Z,0x4be12f4e90fec79a9f37002ac0f85c24e4a0e4e3,sell,0.003541749994311956,8215.055799237327,8215.055799237327,4.3112914639493583e-07,2438.160399834175,1051162.0119544435,single,0x43370188473a398394e4ba4a7c7cbb2c6265e22a,9
0x3344e3b979f3ef8c818abba63c71cec9fe43ccd7a66279af20afa57704280546,48546003,1787945070,2026-08-28T19:24:30Z,0xcc07e932e9005111af9b598915d58f0daab456e7,buy,0.003165249252761813,7341.90952397848,7195.0713334989105,4.311207108211009e-07,2438.160399834175,1051141.4446723694,single,0x56c262027e0de4aea31d2489529cb25d23e58a8b,62
0x930d22604cf7d8a61d9847309d739e9c47697d91f6779b6c0ae561b0e5d1cf6f,48546007,1787945071,2026-08-28T19:24:31Z,0xa4456df6be82cd7c4e5cd70348e8a701332774ca,buy,0.025553497377574272,59183.909822193746,58000.231625749875,4.3176426590174017e-07,2438.160399834175,1052710.5351850959,single,0x0ec4e45f9ce3020024c0418a74cd31fbc487038f,21
0x0649d9eff6452082991e69b2aa9557b44da76845c8397d435582b84588c57590,48546012,1787945071,2026-08-28T19:24:31Z,,sell,0.01577876101290743,36526.29659053771,,4.319835977292859e-07,2438.160399834175,1053245.3013614411,zero_net_party,0x49bbf2b70955fb3a106e084d4bfda92d334573d2,0
0xeda62d659ab784e83df3c86be52d549bb09be55f9e5e0743a173c64919c74840,48546014,1787945072,2026-08-28T19:24:32Z,0xb4ca10d9a2f54d8adcb8f93a51f341014caca4a6,sell,0.008934760471490019,20709.66445866581,20709.66445866581,4.314295139509772e-07,2438.160399834175,1051894.3562349784,single,0x43370277ecaab8cb1f98622138efc679f9ac3063,12
0x94f171d08ffb440efe00c5acc0770bfeed49cf18252d54eb95b20e5e8aa21882,48546014,1787945072,2026-08-28T19:24:32Z,0x4b2b8d77758f62b56d822d6fe6bb37210117908f,buy,0.055976627684947516,129430.60200214309,126841.98996210023,4.324837157446016e-07,2438.160399834175,1054464.6693016277,single,0x18dd3c14e34c1bc379f7538068c59160d9f68e25,68
0x4fdad5ebdc309ed1c6d9c5269e205a21fafb30a2188015df035cb3cff2d763f4,48546020,1787945072,2026-08-28T19:24:32Z,0x3142e4c09c20637891cf60b63b3e0d8b7ebd037d,buy,0.03366,77468.65688153802,75919.28374390726,4.3449830363616004e-07,2438.160399834175,1059376.5577208109,single,0x3142e4c09c20637891cf60b63b3e0d8b7ebd037d,77
0x4ac289b08efd0045ac369948e93345eabe80979dd1645208660073b34e8007ae,48546027,1787945073,2026-08-28T19:24:33Z,0x4702c8f9b067e0e6ae44f0a5ee7568312e7f9b2c,sell,0.003503628884939541,8051.038675911468,8051.038675911467,4.351772517777516e-07,2438.160399834175,1061031.9421931803,single,0x433700890211c1c776c391d414cffd38efdd1811,11
0xf9fc6f888a908f3ac13897139a37946bfd505c1b06bbebef4fbbde29fb9dd65c,48546042,1787945074,2026-08-28T19:24:34Z,0x736eac18d1b3d6f2aa958c65da8ea9ae0874919e,buy,0.2038681326553479,463664.43211723916,454391.1434748944,4.3968896152853737e-07,2438.160399834175,1072032.214243092,single,0xada5bb90d0de0bd1b6f3938708f49295a8d1f7cb,65
0xf65e1675c11ebd6462be8f5661dc82e9e74e54f761faf0460e1c192961e6f3bf,48546044,1787945075,2026-08-28T19:24:35Z,0x01001fa0b91d3cc5d33b304d4142955bd45ec71e,sell,0.04611265358743148,104025.9998807997,104025.9998807997,4.4328008036712553e-07,2438.160399834175,1080787.937986436,single,0x01001fa0b91d3cc5d33b304d4142955bd45ec71e,3
0x1cb90da53a533e5fac3812584b8e1384faf65f86c8c1ad41aedb3591c13be516,48546045,1787945075,2026-08-28T19:24:35Z,0x6565c6e0c8f7429e0779abc2ca1c3811aaa0f73e,sell,0.41690026138067815,963332.6253344695,963332.6253344695,4.327687554814519e-07,2438.160399834175,1055159.641900395,single,0x6565c6e0c8f7429e0779abc2ca1c3811aaa0f73e,41
0x019e1df905e0e653d2af4264decfb1432c47651c50c0977e5b087873965c1b9d,48546047,1787945075,2026-08-28T19:24:35Z,0x0ab60fa462231a714521f444da6c69fd0b071d44,buy,0.003032261037019262,7158.698371693112,7015.524404259249,4.235771476291574e-07,2438.160399834175,1032749.0276241259,single,0xcb0f8e62a219381a144fef9e80236da0cba8beca,70
0x5995d347a0bd65609004383b8b0d08ba369c8073669caadfbcbb74edf18fe2c2,48546053,1787945076,2026-08-28T19:24:36Z,0x62d87b93a662aa9db071e99f2cb5fd2fd1763176,buy,0.009442504005789653,22277.71531978448,21832.161013388788,4.2385423595946205e-07,2438.160399834175,1033424.6134183309,single,0x919968a4238a54b381f022a360260ef5d7e015ac,108
0x570489c18c0b0a561ff7d694fa3b60447bfcdf7e9059718bd4a790b29113ea3a,48546066,1787945077,2026-08-28T19:24:37Z,0x9b10b24aa606ab623612cf38445814d69793f12c,buy,0.099,232250.35824481765,227605.3510799213,4.262641433501817e-07,2438.160399834175,1039300.3541856512,single,0x9b10b24aa606ab623612cf38445814d69793f12c,62
0x122abdac5e8a93e080fab2e708abe6f83b4f091109c575c982bdd9d4c927bd9f,48546070,1787945077,2026-08-28T19:24:37Z,0xbc41acf95fffbd98bd0aae0cff8c095d86d924d2,buy,0.01756558813589927,40958.02854585078,40138.86797493377,4.2886800853306057e-07,2438.160399834175,1045648.9951610534,single,0xa67d7eb4dc68fa6ce8e34ef8cadaf075b9893fbb,46
0xdfcc1319a85ea8a397efe28ed81bc9b59fd20407f4839543071be4d13a44953f,48546072,1787945077,2026-08-28T19:24:37Z,0xa34e4ebb4b8bf729dc43603ddfe8a2a0dcd829d1,sell,0.002355296643532224,5487.54018712106,5487.540187121059,4.2920809018583026e-07,2438.160399834175,1046478.1687795466,single,0x4337041d8047569945950ec533e3f1af96d7be70,50
0x1d80106d00ce3816d39988389984dfb6604877648a37423f188074ebb9ed5414,48546074,1787945078,2026-08-28T19:24:38Z,0xc29275d3678d392228f90ac98cba2378bd140a9d,sell,0.026193943160990503,61119.426416234994,61119.426416234994,4.285698459047167e-07,2438.160399834175,1044922.0268479148,single,0xc29275d3678d392228f90ac98cba2378bd140a9d,16
0x8573c788538f134ce991dc219dd76ad1a821608f00fa96b7d6a58cecbcf04d1c,48546080,1787945078,2026-08-28T19:24:38Z,0xabde5d14fc7cf8fc8d517bde2cf15cef54d09464,sell,0.003648665828630671,8526.840741074882,8526.840741074882,4.2790359752523363e-07,2438.160399834175,1043297.6064326057,single,0x698dd6c03b50c3d4af12932a0388338bcdd3aaed,30
0x1d531ad16fd55c7b9995f4ab39814c8beb38a014b6239e68b63e4819fd304984,48546089,1787945079,2026-08-28T19:24:39Z,0x7759fd36231935bcae2a78d8dc81c83079d9d65b,buy,0.000709163337691842,1657.551137356278,1624.4001146091525,4.278379844273925e-07,2438.160399834175,1043137.6311757389,single,0xa67d7eb4dc68fa6ce8e34ef8cadaf075b9893fbb,51
0xd2882aa8a9a58e8ed41e79d0a5be2abb3fdcd6a0df35a68967738f4d6f1e5371,48546092,1787945079,2026-08-28T19:24:39Z,0x42b607eb2f53285b826bb7e46f4caa9e0bf24ee3,buy,0.05886187194256444,137153.5371627535,134410.46641949844,4.2916772808211205e-07,2438.160399834175,1046379.7594966069,single,0x698dd6c03b50c3d4af12932a0388338bcdd3aaed,65
0xfbe2db2dc7835c67c9741d30db50d6202525784c5c8a4e7062d48259ce3fbf7b,48546097,1787945080,2026-08-28T19:24:40Z,0x37255a49755b3a2b17afc52ada0383e36e12f1e0,sell,0.04295239497478168,100000.0,99999.99999999999,4.295239497478168e-07,2438.160399834175,1047248.2850554911,single,0x37255a49755b3a2b17afc52ada0383e36e12f1e0,50
0x5e4a28bc96dd4c9da566e7993663bd058540d969843499b4a7f58d5ae1e9868a,48546100,1787945080,2026-08-28T19:24:40Z,0x94d01ed51eaf881a238f4f8f5c2f44ccb035f9fe,buy,0.04,93140.65815475115,91049.65037917698,4.2945799173483274e-07,2438.160399834175,1047087.4688401817,multi_matched,0x94d01ed51eaf881a238f4f8f5c2f44ccb035f9fe,8
0xf9b185639712e9563ef2ab5dfac5db6349893ff62bd45ba44d3452ada89d01bd,48546101,1787945080,2026-08-28T19:24:40Z,0x234cb870b6721a212d5f8033c69df0f1a0587587,buy,0.001551736061159618,3605.4334420137634,3533.324773173488,4.303882143759442e-07,2438.160399834175,1049355.5008467687,single,0xa67d7eb4dc68fa6ce8e34ef8cadaf075b9893fbb,12
0x325e9250c874acb68297b966584938b44bce593b5f317bca15dc1df3e95cf7ec,48546106,1787945081,2026-08-28T19:24:41Z,0xcb8dd127f3214f4121a1817b5d40eb111d4dc8c6,sell,0.0675621355110587,157520.42629855956,157520.42629855956,4.289103140376438e-07,2438.160399834175,1045752.1427670232,single,0x4337005db25dbad41da5692ba1188751ee5d98b6,6
0x90c40815c604aa782dc6af0acc62b29b19f9bb36af2af482b70558328ec25879,48546107,1787945081,2026-08-28T19:24:41Z,0xc642103f94105287c293fd7e3c37476f1543a202,buy,0.004572938990600259,10696.80792201062,10482.871763570407,4.275050112090551e-07,2438.160399834175,1042325.7890605833,single,0xe209e0047731aa494289e1af9a0d03da19c5ef08,41
0xc51a26a161156fb30166e17bf85d1234810d89c5dfa66e817676bac58627559a,48546109,1787945081,2026-08-28T19:24:41Z,0xd897e4e004c52e95177218a24bc631362c74af5f,sell,0.1226001630082773,288558.4427967968,288558.4427967968,4.2487116932015217e-07,2438.160399834175,1035904.0600676357,single,0xd897e4e004c52e95177218a24bc631362c74af5f,1
0x12c11d7c4c6f390068bc7d0f13162c21dcb30f8f908e0c083013466752128ffd,48546117,1787945082,2026-08-28T19:24:42Z,0xd14c5c9ea2d049d920cb2c3698738d6683c61a73,buy,0.02030438970237695,48046.015373325274,47085.09506585877,4.22602988918198e-07,2438.160399834175,1030373.8724319111,single,0x370a7e2d300c14d79d4a7ee07aaca46c4b3012cf,65
0x9ae7bffaaec82e8f8bbd18e36b63f3357681651e077aadc7c2de9d9774df8256,48546122,1787945083,2026-08-28T19:24:43Z,0x31de3edc2499398868cc73ca25812c3fffd6ec58,sell,0.00085079666662254,2011.174231796374,2011.174231796374,4.230347889166277e-07,2438.160399834175,1031426.6700887309,single,0x31de3edc2499398868cc73ca25812c3fffd6ec58,70
0x9ea14decc1bef959755a719e3e88e03366aa0a7c125ae66d43081e5759ece03a,48546123,1787945083,2026-08-28T19:24:43Z,0xab7c9114beba693b8713e3b9c6fdf1f119d7a975,buy,0.001991,4706.1871772550285,4612.063433709928,4.2306009621174655e-07,2438.160399834175,1031488.3733335166,single,0xab7c9114beba693b8713e3b9c6fdf1f119d7a975,113
0x01a1a6efc8a0b10ae4d903f43418d7ae39521d8b102a8888668fcba8eef1e930,48546130,1787945083,2026-08-28T19:24:43Z,0x31b990ea2ef9aaae4f4444d15e5f53ba119fc423,sell,0.11881118785106219,282569.6224660472,282569.6224660472,4.204669518760398e-07,2438.160399834175,1025165.871503142,single,0x433705768549b21d1e681fe454a7d2ff26a22e1c,19
0x4d8a15cc54cefc018ed45a5fada7914309a229d9ee3119ab17ec15d1b905d68f,48546132,1787945084,2026-08-28T19:24:44Z,0x3057bf10e70b438969e93f9728c2500eab60c13e,sell,0.03859988538399905,92566.8795704896,92566.8795704896,4.1699456180334204e-07,2438.160399834175,1016699.6275351131,single,0x43370368dccceb147c89d1d78f14589225220290,16
0xc58c0ca0e58cf86fccec2078b52acec5145bcf8c6cc2b00ba3cbf5b4b62f123d,48546134,1787945084,2026-08-28T19:24:44Z,0xfb5692f317a57102489560667711b0e49a65e920,sell,0.00236312375119799,5679.319223155505,5679.319223155505,4.1609278477658935e-07,2438.160399834175,1014500.9504990045,single,0x43370513f9a748ee8ee1cd856ea115756b8a7b5f,21
0xfa32b1813ad6b3d58e112155114855fbf09bf06d2956b84feb7e3f293a3f5d17,48546136,1787945084,2026-08-28T19:24:44Z,0x6565c6e0c8f7429e0779abc2ca1c3811aaa0f73e,sell,0.39246362676820207,963332.6253344695,963332.6253344695,4.074019881055503e-07,2438.160399834175,993311.3942126664,single,0x6565c6e0c8f7429e0779abc2ca1c3811aaa0f73e,2
0xf5f9259beccf2b42e5c1ffd39fb9451ee0afe98e7510dc43f41c16404d7d3b4a,48546148,1787945085,2026-08-28T19:24:45Z,0x7e5bce63c229c00e35fc97b69ef7d72b68f780b3,buy,0.1,249315.59927730635,244329.28729176024,4.0109804717342605e-07,2438.160399834175,977941.3750690673,single,0x7e5bce63c229c00e35fc97b69ef7d72b68f780b3,46
0xc15c7831d9ad3bcc2bec76fe83ac102fb4d0926b2ce5b8d116abb9b03b96d983,48546169,1787945087,2026-08-28T19:24:47Z,0x6ec6ca91af907c2b4e24ea9a4bb2a7619f914756,buy,0.005248686984592242,13011.803530281088,12751.567459675465,4.0337889919544897e-07,2438.160399834175,983502.4581470453,single,0xe209e0047731aa494289e1af9a0d03da19c5ef08,37
0x578642c0c657a0d7ed8a1936ba5fe25743dea1fc372502669a6df5905a12582e,48546172,1787945088,2026-08-28T19:24:48Z,0x63171ac206e47ea787f9cdea9b0f857d29f1eb50,buy,0.23398108786438818,572690.3770969725,561236.5695550331,4.0856472750679484e-07,2438.160399834175,996146.3393761078,single,0x63171ac206e47ea787f9cdea9b0f857d29f1eb50,101
0x186f81d5c418e7209ef188efe79cbe1b95d76da65405dde618a829f6a9c98068,48546174,1787945088,2026-08-28T19:24:48Z,0xa34e4ebb4b8bf729dc43603ddfe8a2a0dcd829d1,buy,0.002178768852213255,5265.9274657640635,5160.608916448782,4.1374835988120187e-07,2438.160399834175,1008784.8665586853,single,0x18dd3c14e34c1bc379f7538068c59160d9f68e25,24
0x0eb57250702cdceee492fda9fda218d8b77736dabc57702c00531f6189917b12,48546184,1787945089,2026-08-28T19:24:49Z,0x75d4b4fc98cf9fa96423ca789b5a099aa5c2cc1a,sell,0.000808429053840306,1953.7727731315147,1953.7727731315144,4.1377844187302945e-07,2438.160399834175,1008858.2112799075,single,0x75d4b4fc98cf9fa96423ca789b5a099aa5c2cc1a,25
0x0fd5deedfbfa02bfe719924f323bef4191229f898c58ba59225aef672b38670d,48546189,1787945089,2026-08-28T19:24:49Z,0xf118c5ba3709ec4c23257e2415ed858461d87a52,buy,0.002896047147247649,6998.253541349733,6858.288470522738,4.1382426774567773e-07,2438.160399834175,1008969.9421078864,single,0xca7ded7e4f4ba8ab3b10009236ae6d1b95094589,18
0x6c766f9721dee335bdeb9cccf82be5b2d72fc6ac6500cd64fe08eb4a3494f5ef,48546199,1787945090,2026-08-28T19:24:50Z,0xb52d7e8bafb1f1ced0d390573fc565d0953da6a0,sell,0.006515175221275565,15746.844544957668,16061.781435856823,4.137448110746609e-07,2438.160399834175,1008776.2139991105,single,0xac15bd1a08bc6af4efe83bd59532e93ab39e10c6,0
0xa274c7fa63dc6851ff22354f229d9b48b8871bc361c5d5a72ed206aac2d229db,48546199,1787945090,2026-08-28T19:24:50Z,0xc4f46435005ab26dbba73d7465ed475d3329763a,buy,0.040175277698200625,96928.52122846778,94989.95080389843,4.1448355127078114e-07,2438.160399834175,1010577.3810910566,single,0x919968a4238a54b381f022a360260ef5d7e015ac,43
0x1c0160f5b44eff05c288afe917468633e51a22cc837b37834c1c168e2f49d17c,48546199,1787945090,2026-08-28T19:24:50Z,0xb52d7e8bafb1f1ced0d390573fc565d0953da6a0,sell,0.0618256035826856,149334.54562085387,137777.40139364134,4.140073773663523e-07,2438.160399834175,1009416.3927338438,multi_matched,0x4337006f33e2940fcbebd899bf2396117e65df9b,82
0x9d5b51793e5473b08fc71524d89e5f1a00b5ad0a04023cc55c538af4e8a6f789,48546200,1787945090,2026-08-28T19:24:50Z,0xb52d7e8bafb1f1ced0d390573fc565d0953da6a0,sell,0.046236883083691734,112324.01458203333,112324.01458203333,4.1163844842746125e-07,2438.160399834175,1003640.5640050184,single,0xfde88016a65b2371f2c6e4f698a0c79598e46435,4
0xb203d097a2af7e04381bf6b1db4480c944692510b34ee6fbeccdab924ce3312e,48546209,1787945091,2026-08-28T19:24:51Z,0x3a1345bc81e8479438234826f52e885f6817e4ef,sell,0.067729247380394,165537.99396123047,165537.99396123047,4.091462374266563e-07,2438.160399834175,997564.1538348247,single,0x3a1345bc81e8479438234826f52e885f6817e4ef,9
0x799dd30d5b04229ca80e778d468678daca02b271690650d5201806b68dc6f487,48546219,1787945092,2026-08-28T19:24:52Z,0xa2884407065421abb30c485ec85f10f88b1a37a4,sell,0.00400225709181127,9819.483223256751,9819.483223256751,4.075832710149356e-07,2438.160399834175,993753.3910234963,single,0xa2884407065421abb30c485ec85f10f88b1a37a4,54
0x24bd29389266f35bd19dadb290ff7edf647ae0d89e5454a8d1927179ddbd32e9,48546226,1787945093,2026-08-28T19:24:53Z,0x33eba5b5fe1d9e2ed584aa9ecb80a1bdb7c4b516,sell,0.06676584960207271,164431.0467699553,164431.0467699553,4.060416260408561e-07,2438.160399834175,989994.6132970924,single,0x33eba5b5fe1d9e2ed584aa9ecb80a1bdb7c4b516,31
0x9857644bfd14b185b6f38c23d8fd531e44c26ad3a0daa19281f2ac2043b1521a,48546228,1787945093,2026-08-28T19:24:53Z,0xd999d985b580a18d1b341ad1fd45efc229ab641f,sell,0.046979316784243635,116408.59060774391,116408.59060774393,4.0357259321648726e-07,2438.160399834175,983974.7152388257,single,0xd999d985b580a18d1b341ad1fd45efc229ab641f,91
0x4d51ea8ea10ae38812339a70a1bee9649a486cbb567008a6c1e7d7e4934ce678,48546231,1787945094,2026-08-28T19:24:54Z,0x504b390dc544febc9621cf0dc803b9375406de1f,sell,0.06431311523834474,160316.71129455834,160316.71129455834,4.01162890125527e-07,2438.160399834175,978099.4725870881,single,0x43370277ecaab8cb1f98622138efc679f9ac3063,58
0xf64efab0c58f356596f11e81c0838440a7fcbcace86af47f40948317e8d05004,48546233,1787945094,2026-08-28T19:24:54Z,0x6153a07e857fe9eae56f1f449b5ebb5e4beb96bc,sell,0.13221498820487676,333100.35772476846,416374.14598675433,3.969223843167479e-07,2438.160399834175,967760.4392488563,multi_ambiguous,0x4337012eaf1f862b8dbdc6b62a01782ae01ef038,13
0x26f7ac31828540729e244c676b07fc37ccccdf4b134d3a142a741be42c82e487,48546236,1787945094,2026-08-28T19:24:54Z,0xd27482b5f09761e9e93ebc30f5254f93af4bcf6b,sell,0.055513387237822454,141291.15414965624,141291.15414965624,3.9290065660460537e-07,2438.160399834175,957954.8220021947,single,0x43370398500dae4ba10669646a1fd1577407f637,82
0xb90d9e824cf418369aad022f0dc71e07fd307e8f149f577e4b0e76cce2a599f1,48546240,1787945094,2026-08-28T19:24:54Z,0xd6a9d1e132bce7c044d5fb16a173252ec88105bb,buy,0.020381176273932898,51972.87108148379,49136.71326645028,3.921502862903034e-07,2438.160399834175,956125.2988166524,multi_matched,0x18dd3c14e34c1bc379f7538068c59160d9f68e25,71
0x75c93d7544c48db54f2d1e19d01021c1ccb10c6e30375021b54aa24107ac43cc,48546246,1787945095,2026-08-28T19:24:55Z,0xc680c56b4e9127e0588641d5db151ecf7e707165,sell,0.1935828057937391,498350.8147278362,538738.078311134,3.884468532462624e-07,2438.160399834175,947095.7350252344,single,0x43370402cbeba6ab53fbc8a52894537024a39269,27
0x1cb4a4004a604c78745392e5e68503c3f174acae1ee0e5448cc9c5893229aa3c,48546246,1787945095,2026-08-28T19:24:55Z,0xb52d7e8bafb1f1ced0d390573fc565d0953da6a0,buy,0.01685536898481837,43813.423596151704,42937.155124228666,3.847078726415445e-07,2438.160399834175,937979.5005790631,single,0x000000008cb30ccede7e2798116e30a8325d84e1,51
0xce0057c7faee2b802986436ecf347f4d1be669860323ae8110deb3795ad0d29c,48546263,1787945097,2026-08-28T19:24:57Z,0xb52d7e8bafb1f1ced0d390573fc565d0953da6a0,sell,0.006496698444946191,16877.73144168039,25306.05121685595,3.8492723192065224e-07,2438.160399834175,938514.3336867198,multi_ambiguous,0x4337044e8b7a221d141fe622eb2460f050a6b6c2,30
0x406075f4b1ee3416c2b734acaed2217ad545c3d87741c890312e944efb06fbec,48546268,1787945097,2026-08-28T19:24:57Z,0xc8d7a4cab73f40ad36fd3898cdeec33307bc4b0f,buy,0.015937364759437547,41382.093332986435,40554.451466326704,3.851270797539277e-07,2438.160399834175,939001.5947598047,single,0xe209e0047731aa494289e1af9a0d03da19c5ef08,14
0xaaf5098157aaddbbfbbb81ee1b4af0e01ab8daa93e23629492addef13019e778,48546273,1787945098,2026-08-28T19:24:58Z,0x7e5bce63c229c00e35fc97b69ef7d72b68f780b3,buy,0.1,258008.92627293165,252848.747747473,3.875834896278596e-07,2438.160399834175,944990.716040187,single,0x7e5bce63c229c00e35fc97b69ef7d72b68f780b3,0
0x001695ba8f4bd50b39baaad47859f69540024176cfc2a9d67740c618218c135e,48546286,1787945099,2026-08-28T19:24:59Z,0x8dcdb775a543f023578ce4bb5328e815ccb43c61,buy,9.99e-05,256.34051301636237,251.21370275603513,3.8971600245499754e-07,2438.160399834175,950190.1243674532,single,0x8dcdb775a543f023578ce4bb5328e815ccb43c61,15
0x5f772dc20c7dcc6eac78c8b7aff3b43dcbb28ec6fb6e845b6a5c8c913cdf7f89,48546296,1787945100,2026-08-28T19:25:00Z,0xbae3dd8394708d2e68daa6f5335de81ff15ff73d,buy,0.495,1236685.0494528147,1211951.3484637584,4.0026359194608065e-07,2438.160399834175,975906.8393783192,single,0xbae3dd8394708d2e68daa6f5335de81ff15ff73d,5
0xe29517b924599bdf0e8bbb66d347e0e7624d0f50a551b4043ce3b135ef4789dc,48546296,1787945100,2026-08-28T19:25:00Z,0xb52d7e8bafb1f1ced0d390573fc565d0953da6a0,sell,0.06245754698214041,152436.68095384515,152436.68095384515,4.0972780692497066e-07,2438.160399834175,998982.1135553662,single,0xb97e76e85a892f704785db57f24661cfc6eb2305,22
0xf7e3e0fc4f0b61712ab4b70286d109e87d91b91c66752773d8c328c94eed0911,48546306,1787945101,2026-08-28T19:25:01Z,0x8dcdb775a543f023578ce4bb5328e815ccb43c61,sell,0.000102586510603285,251.21370275603513,251.21370275603513,4.083635147200205e-07,2438.160399834175,995655.7503274542,single,0x8dcdb775a543f023578ce4bb5328e815ccb43c61,27
0xc94ccdf09bf385833b0ca1171d9ad7ab6d673a6c532651f112da99a2835f44b2,48546312,1787945102,2026-08-28T19:25:02Z,0x4213a76b450632c4449301a67926f1aa0eb9e255,sell,0.02922578861201662,71680.33606540125,71680.33606540125,4.0772393401379936e-07,2438.160399834175,994096.3499770479,single,0x4337043aedb812f09b4eb3682be2cd510d38217c,47
0x268a1e11a645e7346c60d426a4027eb697e072d0804aca4437acef9294877ae4,48546317,1787945102,2026-08-28T19:25:02Z,0x6fcc81da77ea0cd3f9260a18ff38ce4f3c98cdf3,buy,0.07408710710222956,181274.71476659452,244961.39170024317,4.0870072363717437e-07,2438.160399834175,996477.9197557297,multi_ambiguous,0xada5bb90d0de0bd1b6f3938708f49295a8d1f7cb,48
0xdcad11b4efe788fe3299a061967993650b8f875b0d01db42a7cd427e9e3a90e1,48546321,1787945103,2026-08-28T19:25:03Z,0x0be8b961cbf6564bd1931b0803d35c0659e0d016,sell,0.001404733376082339,3423.7610630885565,3423.7610630885565,4.1028954713771305e-07,2438.160399834175,1000351.7262970691,single,0x0be8b961cbf6564bd1931b0803d35c0659e0d016,27
